regulatoryGene,targetGene,weight
HMG20B,NAV3,0.0128116561576039
LIN54,ZMYM5,0.0128116184770671
IRX2,DTX3,0.0128116064652505
HOXC8,PDE4A,0.0128115909224591
XBP1,CDK2,0.012811506259887
ZFPM2,SRGAP2B,0.0128114514330542
GRHL1,FAM174B,0.0128114126909298
ZNF787,CCDC102A,0.012811379295554
FOXA1,AC007255.8,0.0128113625825374
SOX9,IGKV3D-15,0.0128113399664652
STAT3,RP1-140K8.5,0.0128113358813354
ZNF408,GAMT,0.0128113323901659
HOXA11,RP11-199F11.2,0.0128112842166536
FOXN3,ACSL4,0.0128112727617295
E4F1,AATK,0.0128112609051768
ELF5,RP11-22C11.2,0.012811169234642
SP6,ISCU,0.0128111392014813
SOX10,CACNA2D1,0.0128110498891754
ZKSCAN4,FOSB,0.0128109782328363
NFIA,ABHD5,0.0128109401171286
NCOA2,ERLIN2,0.0128109361234376
RXRA,GPT2,0.0128109084086272
ELF5,DSC3,0.0128108790770555
ZNF136,AKT1S1,0.0128108780881877
DEAF1,P3H4,0.0128108215567101
DNMT1,C9orf117,0.0128107824357444
ZNF320,MCM9,0.0128107682517073
ZFPM1,RNF126,0.0128107525964742
SP6,RTKN,0.0128107378057925
ZNF525,COX7A1,0.012810712967448
IRX2,NAGS,0.0128106549265202
GTF3A,PRRT3-AS1,0.0128106509245589
ZNF793,RP11-1023L17.1,0.0128106480446691
FOXC1,CXCL3,0.0128105962806786
MLX,KIF23,0.0128104700649181
IRX2,AC084809.2,0.0128104543594047
SMYD3,FLCN,0.0128103756346983
OVOL1,TTC39A-AS1,0.012810294935244
ZNF445,ACTR8,0.012810285572159
MAFK,PPP1R15A,0.0128102739458208
SATB2,RP11-155G14.5,0.0128102573900234
GRHL2,PABPC1L,0.0128102533335525
ZNF891,CLK4,0.0128101963301282
DLX3,CAMK2N1,0.0128100157798078
EMX2,CXorf36,0.0128099674052505
ZNF283,USP44,0.0128099660360594
ZNF32,TECRP1,0.0128098492757642
ZNF93,AGPAT2,0.0128098350277994
ZBTB43,SP4,0.012809807120899
PRDM2,ARPC4,0.0128097734509436
ETS1,GOLIM4,0.012809759011703
IRX6,ACTL6A,0.0128097083672822
ETV4,IGKV3-20,0.0128095968795669
MSANTD3,FANCE,0.0128095919990041
GRHL2,ROR2,0.0128094798200689
VDR,TP53,0.0128094209995582
PA2G4,EEF1A1P6,0.0128093857157978
GRHL2,SSC4D,0.0128093603484212
ZEB2,PFKFB3,0.0128092458067431
PURA,KLHL24,0.0128091568942823
ZBTB41,XIAP,0.0128091120429027
DRAP1,ABHD2,0.0128090843277173
IRX4,MISP,0.0128090503168465
ZNF205,DHX16,0.0128087882552321
MLXIPL,CAMK1,0.0128087530427797
HKR1,SGMS1,0.0128086920223285
CREBL2,NIPSNAP3A,0.0128086805000038
OVOL1,HOXC13-AS,0.0128086620315508
TAL1,PLA2G5,0.0128086398889256
BAZ2B,AC104532.4,0.012808613229319
E4F1,OXLD1,0.0128086074807972
MSC,PMEPA1,0.0128085927621131
NCOA3,FAM106A,0.0128084779670135
RUNX3,PAH,0.0128084554200227
ZFPM2,PRRG1,0.0128083932427397
ZNF146,RBMX,0.0128083820361865
TBX5,ADAMTSL3,0.0128083176290226
TP53,LRGUK,0.0128083050472082
NACC2,ZNF423,0.0128082302847585
TBX21,ITGB7,0.0128082070886819
ZNF3,DLL4,0.0128081811730934
CGGBP1,CPLX1,0.0128081558095069
GMEB2,KIAA1841,0.0128081536065644
IRX2,BIK,0.0128080501883943
MAZ,NACC1,0.0128079947515024
ZNF205,SOCS4,0.0128079210846206
JAZF1,LDB2,0.0128077995527971
ZNF691,ABL2,0.0128077774858009
DEAF1,AGAP11,0.0128077640893044
FOXN3,MTND2P28,0.0128076778185611
NFXL1,MMS22L,0.0128076404715917
IRF6,CX3CL1,0.0128076081158023
ZNF611,RALY,0.0128075240367486
GTF2I,C5orf66,0.0128074824800879
TCF4,ANK2,0.012807480695021
GRHL1,TGM2,0.0128074723368198
CC2D1A,MEPCE,0.0128074536338506
IRX3,CHRM1,0.0128073935651247
ZNF789,RP11-3D4.3,0.0128073844025496
SPDEF,CITED1,0.0128073629440103
EEA1,DENND4A,0.0128073077284143
CREB3L4,CCDC148,0.0128072978339211
EBF1,SNX5,0.0128072899929888
ZNF768,FIZ1,0.0128072808768555
SOX9,GRHL1,0.0128071975955346
CREB3L4,SCUBE2,0.0128071952971711
ZNF165,HMGN1,0.0128070975039927
FOXA1,CEL,0.0128070191867618
GTF3A,PNN,0.0128069077439026
ZHX1,RSRC1,0.0128068848162956
ZNF221,ZNF573,0.01280684239859
ZNF93,TIFA,0.0128068148530627
ZNF524,ZDHHC8,0.0128067988981999
KLF14,FBXO16,0.0128067967835588
ZNF148,SLX1A,0.0128067798087849
ZFPM1,CHPF2,0.0128067366355296
TFAP2C,SMIM22,0.0128067121234705
ZNF32,HINT1,0.0128067120048954
ZNF765,FAM13B,0.0128066945683002
XBP1,FAM167A,0.0128066517772133
NR3C1,DIS3L,0.012806636615071
MXD4,DCTN1,0.0128066047726251
CUX1,CDH23,0.0128065904761647
ZNF385C,RP11-164P12.5,0.0128065681636988
ZBTB1,TRPM7,0.0128065532758963
EPAS1,EFEMP1,0.0128065366801572
MLX,PPP3R1,0.0128065170527468
NR1H2,ZNF43,0.0128064187919526
ZFPM2,BAIAP2L1,0.0128064042288114
ZNF165,KIAA1522,0.0128063420879112
FOXN2,RP1-228H13.5,0.012806276682181
MYSM1,TMEM219,0.0128062139487732
DMRT2,RP11-384P7.7,0.0128062071689908
ZNF688,C12orf10,0.0128061910994193
ZNF417,MTX3,0.0128061289811328
SMAD5,RP11-111K18.2,0.0128061242574262
OVOL1,SIPA1L3,0.0128060550455378
NFE2L1,PRPF38A,0.0128060467689265
ZNF655,TIMM22,0.0128060332351474
ZNF324B,ZFYVE27,0.0128060300127051
TP53,ANKRD40,0.0128059897161941
ZNF417,TAF10,0.0128059281499527
DMRTA1,ANAPC16,0.0128058732350912
MYSM1,VPS13B,0.0128057983421753
ZSCAN30,ZSCAN20,0.0128056672866845
KLF9,KLKB1,0.0128056188885177
SOX9,SCGB1D2,0.0128056057719953
TFCP2L1,TMPRSS2,0.0128055963836563
ZNF573,STAG3L3,0.0128055952912435
ZFP92,ZBED3-AS1,0.0128055807620478
ZBTB48,RP11-1275H24.1,0.0128055755714336
ZNF546,ZNF449,0.0128054389833576
CREB3L2,EVC,0.0128053358587808
ZNF146,TMEM120A,0.0128053069375923
NKRF,METAP1,0.0128052923369463
ZNF417,ZNF445,0.0128052894285262
NACC2,WWC2-AS2,0.0128052304153738
ZNF675,GRASP,0.0128051818672699
EGR3,AP000892.6,0.0128051725534535
HKR1,C10orf2,0.0128051416581163
ZNF22,METTL18,0.0128050926193355
BAZ2B,RNF167,0.0128050883642067
ZBTB17,UBE2J1,0.0128050766489812
VDR,RP11-353N14.2,0.0128050486050481
SNAPC4,GNAQ,0.0128050414485543
RBCK1,ZNF524,0.0128049471639991
ZBED9,CUTC,0.0128049270565899
SETDB2,NAPB,0.0128046957439303
LMX1B,STX19,0.0128046865322467
CREB3L4,FANK1,0.0128046748317966
ZFP92,PEAR1,0.0128046178046149
ZNF605,PXDC1,0.0128046136262581
TBX21,RASAL3,0.0128046107498319
BAZ2B,DPM3,0.012804560889977
GLI1,TNFAIP2,0.0128045175094464
TFAP2A,TNK1,0.0128044165081341
CARF,PHIP,0.0128044024860999
RUNX2,SIGLEC10,0.0128043889444613
HMGA1,METTL1,0.0128043347849604
MEF2C,LINC00840,0.0128042670111966
ZBTB7C,CSRP1,0.0128042631851435
ARNT,RPP38,0.0128042223723945
ZGLP1,RUFY4,0.0128041863862102
ZNF165,IRF6,0.0128040138178817
ETV6,TMEM154,0.0128040055314297
OSR2,SERPING1,0.012803981499661
FLI1,NCF4,0.0128039536890462
PRRX1,TRAM2,0.0128038975563797
SAFB,MRPS34,0.0128038719531019
PPARA,RP11-227B21.2,0.0128037889466419
E2F5,OAT,0.0128037416903505
ZNF845,CUL4B,0.012803734621902
SETBP1,DSTYK,0.0128037302290025
ZGPAT,PSMG4,0.0128036857106974
CENPB,NOSIP,0.0128036620455847
GLI2,FAM20A,0.0128036460328456
MGA,INO80D,0.0128036073554644
ZNF148,THAP5,0.0128035988843433
ZNF417,TOPORS-AS1,0.0128035847437751
ZNF777,ZFYVE28,0.0128035647977402
BCL11A,IGHV4-39,0.0128035600999728
ZBTB44,SELM,0.0128035296076718
BPTF,SF3B1,0.0128034887959753
IRX3,ST3GAL1,0.0128034686671979
IRX5,KRT32,0.0128033973778165
KLF5,RP1-193H18.2,0.0128033922138175
ZEB1,FOXP2,0.0128033909116499
GMEB2,CSNK1D,0.0128033454293491
HMG20B,C8orf82,0.0128032862148995
KLF14,KATNAL2,0.0128032807540309
LHX4,LSM3,0.0128032643786087
MGA,NKTR,0.0128032578507386
ZNF629,RNASEH2B,0.0128032516466097
ELF5,TMEM87A,0.0128032371687982
ZNF512B,RAB11A,0.0128032233065674
TCF4,MAPK14,0.012803170340575
ZNF513,RRP7A,0.0128031432949736
IRX4,RP11-35N6.1,0.0128031277910772
ARID3A,TMEM99,0.0128031009254147
TBX15,ACER3,0.012803073098177
PPARG,ERG,0.0128030407207667
IRF8,SAT1,0.0128030003778098
ZNF428,ATP5D,0.0128029788378111
BARX2,ATP1A1,0.0128029729120728
NFKB2,FAM172A,0.01280289212297
BAZ2B,RALGAPA1,0.0128027456018577
ZNF490,LRRFIP1P1,0.0128027370369364
ZNF335,EPN2,0.0128026925510487
THAP7,EXOSC7,0.012802638310081
BCL11A,PCAT18,0.0128026317524919
DRAP1,PELI3,0.012802630572489
AHCTF1,CEP350,0.0128025500159948
ZBTB48,ORAOV1,0.0128025218607541
ZNF627,TNFRSF1A,0.0128024970597428
ZNF711,SLC35F6,0.0128024591146572
ZEB2,CD93,0.0128024203387388
RORC,AP001469.9,0.0128023019647867
ZNF8,HMCES,0.0128022741205153
SOX9,IGHV4-59,0.0128022631065911
ZNF707,UNC45A,0.0128022312045231
THYN1,TAF12,0.0128022188871866
TFE3,GS1-124K5.12,0.0128021814760424
THAP11,C14orf142,0.0128021672182194
IRX3,RBM11,0.012802159188416
ZNF688,NME3,0.0128021297989639
SAFB,ZBTB17,0.0128020407109844
HIF3A,FAM89A,0.0128020226996772
IRX4,F2RL2,0.0128019623017434
ZNF35,NFATC2,0.0128019527260468
NCOA3,FTX,0.0128018239323786
CREB3L4,PRKCA,0.012801823246419
TFDP3,EDARADD,0.0128017371154533
LCORL,MICU3,0.0128016963946812
FOXN3,HNRNPA1,0.012801576122747
EHF,CHMP4C,0.0128014757826884
ZNF75D,CDK2AP1,0.0128014175832628
ZNF133,EGFL8,0.0128013968565398
SATB2,FZD4,0.0128013878870005
TEAD1,FAM120C,0.0128013730649541
HOXC8,HOXD1,0.0128012144335312
SOX10,TMCO4,0.0128012045439747
ZNF562,TALDO1,0.012801201122789
PRDM2,IFI35,0.0128011897153848
ZNF518A,MED1,0.0128011224558041
LMX1B,CHCHD3,0.0128010824430059
ZNF300,AC159540.1,0.0128010231999141
ZFPM2,ACSL4,0.0128009754983655
EPAS1,B4GALT1-AS1,0.0128009449072765
ZNF594,ZFP62,0.0128009392993293
KLF11,C9orf116,0.0128008596761688
HOXC8,NMNAT2,0.0128008095430635
ETV4,CTD-2619J13.13,0.0128007404578396
VDR,IGLV6-57,0.0128007357425768
ATF6B,NHLRC4,0.0128007138410841
MZF1,MRPL23-AS1,0.0128007131433557
REL,SIGMAR1,0.0128006809841115
SOX10,NONO,0.0128006674461868
ZNF692,PRSS27,0.0128006477264919
FOXJ2,EGFR,0.0128005911643727
ZNF320,FAM50A,0.0128004946778412
ZNF423,SLC14A2,0.012800472253938
BPTF,ANAPC1,0.0128004486642165
ARID2,LLNLR-222A1.1,0.012800383626057
ETV6,PIFO,0.0128002738520751
ZNF25,GPR180,0.0128002681166881
GRHL2,MACC1,0.0128001283700058
ZEB1,LDB3,0.0128001108085094
ELF4,CD53,0.0128000317009743
TET2,AKIP1,0.0128000310963397
SRCAP,SMARCA2,0.0128000228223862
GLYR1,TCAF1P1,0.0127999977734549
BNC1,KIRREL2,0.0127999458564109
IRF6,MGAM2,0.0127998923089909
ZNF777,C21orf2,0.0127997112352444
FOXN3,UGP2,0.0127997007650234
IRX5,LINC00862,0.0127996858238103
PROX2,RP11-186N15.3,0.0127996822272218
ZFPM2,PTPN21,0.0127996653824701
TFE3,AKAP2,0.012799657919291
ZNF771,ECSIT,0.0127996426910903
LMX1A,SGCA,0.012799556425272
NFIA,RNF144A,0.0127994237926335
LHX4,CTD-2196E14.6,0.0127994123908229
ZBED5,RP11-582E3.6,0.0127993909787656
ZNF700,AC005785.5,0.0127993692231829
TCF7,FAM114A1,0.0127993433328701
ZNF496,PRDM11,0.0127991744031048
ERG,OLFML1,0.0127991034128619
TP63,RP11-111F5.5,0.0127990880392761
PIN1,ZNF557,0.0127990749955255
ZFPM2,AHNAK2,0.0127989580969264
ELF1,VPS4B,0.0127989280200793
USF2,IDH3B,0.0127989228006309
ZNF774,GSDMC,0.0127988017850869
TBX15,SPA17,0.0127987690605506
ZNF33B,RP11-61L23.2,0.0127987344813014
GMEB1,CLDN2,0.0127987298284346
GTF3A,CTC-564N23.2,0.0127986723467037
ZNF423,ABCA6,0.0127986081045263
HOXC8,G0S2,0.0127985506455198
HOXB8,ZEB2-AS1,0.0127984268586733
NR6A1,RAB15,0.0127983985082875
ZNF12,ZNF43,0.0127983730075663
DLX6,DLX5,0.0127983020120402
GMEB2,TRABD,0.0127982671052027
EBF1,EXOC6B,0.0127982252460336
PRDM2,JTB,0.0127981447093997
MYNN,MOSPD1,0.0127981017221311
ELF3,INPP5J,0.0127980946207366
ZNF497,FNTA,0.0127979465135618
ZNF768,FAM53A,0.0127979297468199
VDR,MAFG-AS1,0.0127978979773913
ZNF793,ATP5J,0.0127978547207455
ZNF48,SLC35C2,0.0127978338517444
ETV1,SPTSSB,0.0127977872129571
NR2C2,PAXIP1-AS2,0.0127977106974989
IRX1,RNFT1,0.012797708320204
CREB1,PAPD4,0.0127976540084956
PRDM2,CEP97,0.0127976528605644
GRHL2,ZNF663P,0.0127976424445749
KLF8,NRBP2,0.0127975701614482
GMEB2,SEPT9,0.0127975402977584
MYSM1,RALGAPA1,0.0127973948751593
ZSCAN16,BFAR,0.0127973677922773
IRX4,NAGS,0.0127972767158969
ELK4,C18orf54,0.0127972643522012
CEBPB,ZSCAN12,0.012797213892801
CEBPA,PQLC2L,0.0127971953427672
ZNF800,CHM,0.0127971664234954
ZNF688,CSNK1G2,0.0127971552943563
ZNF138,LIMS2,0.0127971409458995
SMAD5,C5orf51,0.0127971220905854
ZSCAN16,CHP1,0.0127970596471993
ZNF316,ARHGEF10L,0.0127969900460608
MBNL2,STXBP5,0.0127969283624134
GRHL2,CASZ1,0.0127968880923272
HOXB7,ADCY4,0.012796785254586
TCF4,C1orf228,0.0127967405638995
KLF8,USP33,0.0127967285601974
SAFB,SPHK2,0.0127966715814028
ELF5,HNF4G,0.012796621368472
TFAP2A,RP11-283G6.5,0.012796535821435
DR1,NDFIP2,0.0127965279882303
ZNF444,EIF4G2,0.0127964464929332
ZNF609,SPG11,0.0127963602516188
ZNF708,ZC3H12B,0.0127963515840982
SETDB2,ZNF717,0.0127963393891673
IRX3,MPZL2,0.0127963346896683
NACC2,RP11-736K20.5,0.0127963158702047
IRF6,RP11-384P7.7,0.0127962954883819
KLF7,TANGO6,0.0127962630121891
ZNF688,SGTA,0.0127961533207095
FLI1,FABP4,0.0127961234828244
ZNF148,DUSP23,0.0127960614783568
HMG20B,EHMT1,0.0127959729859543
TBX15,KCNA2,0.0127958316268094
PCGF6,UQCRC2,0.0127958271324918
KCNIP3,SLC12A7,0.0127956346340419
MBD2,LINC00961,0.0127955714237517
ZNF668,VASN,0.0127955630414252
FOXN3,TLN1,0.0127955484685838
TEAD1,CFAP36,0.0127955257163847
ZNF562,ARRDC3,0.0127954307714903
STAT5B,PDP2,0.0127953522943768
ZNF169,LENG8-AS1,0.0127952625868767
IKZF1,ADGRE1,0.0127952602143609
TFAP2A,KHDRBS3,0.0127952143001906
ELF3,ALOXE3,0.0127951617725346
TFAP2A,AJUBA,0.0127950924169719
FLYWCH1,TIMM44,0.0127950720211886
TFCP2L1,PVRL4,0.0127950389591946
ZNF93,RP11-173M11.2,0.0127950325760716
CPEB1,MS4A2,0.0127950110644
TRPS1,RP11-206M11.7,0.012794997115618
RLF,PRPF4B,0.0127949449677527
ZNF512B,ZFP41,0.0127949406737841
ZNF268,RP11-339B21.10,0.0127949051304991
THAP4,PDAP1,0.0127948679278395
ERF,ANKRD13D,0.0127948501662244
ZNF790,ELF2,0.0127947585860624
ZNF346,EXOSC10,0.0127947576104431
CXXC1,C1orf35,0.0127947486207562
MXD4,LRIF1,0.0127947070248373
OVOL2,RP11-308D16.2,0.012794662438273
ELF3,VSIG2,0.0127946267907556
TBX15,AGTR1,0.0127945981293656
HSF1,PEX10,0.012794596530226
GPBP1,PTGES3,0.0127945587762582
ZFP14,RP11-147L13.8,0.0127945502591895
ZNF26,WIPI2,0.0127945089738206
ZNF281,ZNF480,0.0127944760168508
FBXL19,WDR54,0.0127944400373696
NR1H3,USP10,0.0127943651508902
LTF,ESRP2,0.0127943572098368
THAP4,FAM50B,0.012794328506317
KLF14,RNF130,0.0127942220022931
PPARG,ZFHX4-AS1,0.0127941858460453
ASH1L,CDK12,0.0127940962072365
MEF2C,CNEP1R1,0.0127940732353765
DNMT1,ELP4,0.0127940470801158
ZEB1,ULK2,0.0127940411199299
PURA,SHB,0.0127939450341393
CEBPA,RP11-983P16.4,0.0127939175349826
KMT2A,CLASP2,0.0127939022285409
MLXIPL,TEX261,0.0127938441107496
ZBTB47,NOS3,0.0127938306105931
SP6,QSOX1,0.0127938203497541
NFE2L1,SEMA4G,0.0127938182393079
PPARA,STOX1,0.0127938068246831
GRHL2,RP11-392E22.9,0.0127937542833403
MAZ,RNF220,0.0127937164372769
PURA,MTR,0.0127936702978886
TRPS1,CHST12,0.0127936015355808
GRHL1,ST6GAL2,0.0127935913420222
ZBTB42,C14orf79,0.0127935308199201
ZNF165,CTD-2286N8.2,0.0127935039741431
IRX4,C2orf40,0.0127934896333227
THRB,SDAD1P1,0.0127934886416553
EBF1,ASAH1,0.0127934876990793
E4F1,VMA21,0.0127934512158048
MZF1,RP11-273B20.1,0.0127934504835433
BAZ2B,PHB,0.0127933897855964
ZNF432,SAE1,0.0127933243576886
KLF16,MNT,0.0127933155279959
LMX1B,ATG12,0.0127933152575254
POU2AF1,TMPRSS3,0.0127933019448436
TP53,MICU1,0.0127933003387206
LIN54,TCF12,0.0127932951889744
NFXL1,SNX11,0.0127932948862691
LMX1B,CT62,0.0127932624221786
ZNF221,TAF1,0.0127931453209958
NFIA,GTDC1,0.0127931059914099
SALL2,KLK7,0.0127930385694865
MSX1,C10orf128,0.0127930200104495
THAP4,ZC3H3,0.0127929616578721
DMRT3,ELFN1,0.0127928294294986
KDM5B,SRPK1,0.012792669260397
TBX15,TMEM102,0.0127926290034568
HOXA10,RP11-442O1.3,0.0127925941772889
ZNF121,ZFAND3,0.0127925441097404
ZNF221,PFN1P2,0.0127924679155439
ZNF24,ARHGDIA,0.0127923221908167
MXD3,TFAP2E,0.012792288075332
TFAP2A,ESPN,0.0127922863002717
TFAP2C,C8orf33,0.0127922436324599
ZNF497,C10orf35,0.0127922272353861
FOXN1,TMEM125,0.0127921547143976
EBF3,MAOA,0.0127921522208602
ZXDB,CCNJ,0.0127920770618294
PPARG,CBX1,0.0127920691246607
EEA1,RP11-342K6.2,0.0127917968229386
ZBED6,RPL27A,0.0127917930076009
THAP7,TMEM223,0.0127917783176735
EBF3,ZBTB9,0.0127917281244345
ZNF805,RP11-379K17.12,0.0127916915171757
IRX6,COL5A3,0.0127916320144065
ARID2,RP11-810M2.2,0.0127916062716244
ZNF37A,RP1-102K2.9,0.0127916054423587
ZNF609,RP11-463I20.1,0.0127915803051163
MSC,KLHL30,0.0127915580085669
NCOA2,BAZ2A,0.012791524678526
SGSM2,KLHL17,0.0127914566722847
MKX,MAP3K5,0.0127913914665116
ZNF627,ZNF3,0.0127912743390725
BARX2,CYP4F22,0.0127912615175942
TIGD4,AK7,0.012791217542311
MGA,AC063976.7,0.0127911410130669
ZNF496,SEPT2,0.0127911356586309
ZNF518A,PSMD9,0.0127911183214596
BAZ2A,HCFC1R1,0.0127910876197144
GTF3A,RP11-666A8.9,0.0127909994356056
KDM5B,PLVAP,0.0127909613998566
IRX5,C1orf74,0.0127909486214686
HOXB7,PYGL,0.0127908632647861
MAFK,DAPK3,0.0127908438341258
ESRRB,CXCL14,0.0127908157803564
FOXN2,FNTA,0.0127906961691227
TP53,PRR19,0.0127906069630331
ZNF507,MED14,0.0127904986999484
ATF2,EMC10,0.0127904825587165
ZFHX4,TRMT2B,0.012790414098868
YBX1,AP1AR,0.0127903469735945
ZNF837,A1BG,0.0127903382019275
KLF8,KIAA0101,0.0127902983376005
HOXB8,CIDEA,0.0127902838453194
RHOXF1,PM20D2,0.0127902441678285
CHCHD3,CTIF,0.0127901720557383
THAP6,NADK2,0.0127901419590461
ZNF552,AC007009.1,0.0127901189052627
SLC2A4RG,ZNF124,0.0127900889127021
ZNF433,CILP,0.0127900723806943
HOXB7,HOXC6,0.0127900528601395
SPDEF,IRX5,0.0127899796350636
MLX,C15orf38-AP3S2,0.0127899477311333
REL,COMMD7,0.0127899297130505
GLMP,TIMP1,0.0127896319105596
TEAD1,DNAJC13,0.0127894763985874
ZNF688,NAA10,0.0127894579158985
MAFB,RNASE6,0.0127894444332241
ZNF621,DCTN5,0.0127894217689783
MTERF2,RP11-667K14.4,0.0127894164203153
ZNF774,HEXB,0.01278939724426
JAZF1,AHNAK2,0.0127893862793604
IRX2,CTD-2626G11.2,0.0127892245188016
ZBTB8B,TRIM9,0.0127892165493969
ZEB2,MGME1,0.0127891698741606
SOX10,NRG1,0.0127891415814396
GMEB2,RPL13A,0.0127890574006426
RBSN,AHNAK,0.0127890484632806
ZNF598,MGRN1,0.012789035787315
ZNF316,C21orf2,0.0127890252114327
TBX21,KIF21B,0.0127890232850876
IRX5,RASD2,0.0127889276616823
ZNF292,RP11-218L14.4,0.0127888631417062
HOXD8,RAB28,0.0127888078548862
VDR,MIR205HG,0.0127888044938781
ZNF827,ECM1,0.0127887443969778
MECP2,MTND5P1,0.0127887061969232
STAT5B,SIK2,0.0127885555792355
HOXD8,C1orf50,0.012788501634089
ZNF699,RP4-669L17.10,0.0127884829193118
TBX15,PLIN2,0.0127884552123768
E2F7,GPR19,0.0127884274298776
ZNF678,ZNF280C,0.0127883403735257
ZBTB45,GSTZ1,0.012788318454616
MTF2,TUBD1,0.0127882768187853
FOXN2,LIG1,0.0127882751469707
DRAP1,CNPY4,0.01278824997558
HOXB7,WBP1L,0.0127880994150467
HKR1,DNAJC25-GNG10,0.0127880840422354
ZSCAN25,ISCU,0.0127880641097712
HOXC6,RP11-622C24.2,0.0127880539649373
ZNF221,PSMD6-AS2,0.0127880155230009
TWIST2,GAS2,0.0127880120006283
CREB3L4,PLA2G4F,0.0127880083348895
ZNF695,CDC25A,0.0127879838745066
ZNF48,SLC26A11,0.0127879547413239
ZNF324,SLC45A4,0.0127879256208589
TET3,CAMLG,0.0127879119806773
MTF2,CD151,0.0127878469484861
MYB,SKAP1,0.0127878003626395
ZNF687,NDFIP1,0.0127877842669915
ZBTB47,PALM,0.0127876569770035
MBD2,GLDN,0.0127876297114815
LMX1A,KCNAB1,0.0127874992499813
TCF4,MAN1A1,0.012787487538822
DRAP1,ELP6,0.0127873393354025
ZNF711,CCSAP,0.0127872160208313
ZNF500,PCSK4,0.0127871710856018
ZNF551,SENCR,0.012787039322592
SPDEF,GRIK1-AS1,0.0127869681727361
VDR,PIFO,0.0127869530396618
VDR,SUSD4,0.0127869186644213
SATB2,ASAH1,0.0127868593457044
TP53,AQP11,0.0127867465948385
PRRX1,LINC00924,0.0127867078528476
SP6,RAB1A,0.0127866836113667
GRHL1,CTD-2396E7.11,0.012786413045014
EBF1,ZFHX4-AS1,0.0127863591807213
ZNF26,ZNF430,0.0127862961108567
GTF3A,NOS1AP,0.012786238652488
EBF3,TJP2,0.0127861739579466
TP53,AC006116.20,0.0127860779233072
TFAP2A,FAM180B,0.0127859027783594
IRX4,RP3-510D11.2,0.012785867405221
ZNF852,RP11-45M22.2,0.012785831124673
STAT5A,TBC1D9B,0.0127858253125
THYN1,NAPA-AS1,0.0127857746757262
TAL1,POMT2,0.0127857563669277
ZNF438,MTSS1,0.0127856331389799
ZHX1,RIN1,0.0127855804747247
ZNF48,PACSIN2,0.0127855203011041
TET3,LAMTOR5,0.0127855047209517
ARID3A,FFAR2,0.0127854531611412
ELF3,PLEKHG4B,0.012785426343613
BCL11A,CDK18,0.012785367150987
MEF2A,ZNF25,0.0127853429452443
ZNF324,LZTS3,0.0127852862773888
MGA,SACS,0.0127852341685009
SATB2,RAE1,0.0127851875650733
AHCTF1,RB1CC1,0.0127851391792003
KLF10,MLF1,0.0127851391097047
MZF1,MYO19,0.0127850955854238
FOXA1,RNF39,0.0127850870166275
MYSM1,CTC-550B14.7,0.012785029266892
LMX1B,GTF2IP7,0.0127849790801268
ATF2,C9orf89,0.0127849272351268
ZFP62,TNFRSF1A,0.0127848476231499
RXRG,NDN,0.0127848443934469
ZNF140,SNX15,0.0127848196462103
MYNN,IPMK,0.0127847940087079
OVOL2,HGD,0.0127847869657895
YY1,KLHL12,0.0127846766607739
LMX1B,RBM11,0.0127846650686163
ZFP3,FAM110D,0.0127846454550982
TFE3,TNNT2,0.0127846012695542
ZNF497,CRK,0.0127845867740491
SPDEF,KIF5C,0.0127845780602986
IRX3,RHOBTB1,0.0127845270135283
CUX1,BRIX1,0.0127844183226086
SLC2A4RG,MR1,0.0127843507698725
TRAFD1,PCNXL3,0.0127843377510728
ZNF19,ZNF671,0.0127843000232073
ATF6B,NPHP4,0.0127842993257616
ZNF296,POLR1C,0.0127842613483648
ZNF787,MRPL12,0.0127842213866737
ZNF547,RP11-571M6.18,0.0127841986885137
ZNF552,STAP2,0.0127841504752741
RLF,PBX1,0.0127840880912352
GATA3,NCMAP,0.0127840831557538
TCF3,MED22,0.0127839539994276
MAZ,PUF60,0.0127838837554934
ZNF446,ARHGEF16,0.0127838182209145
CEBPA,TMEM100,0.0127837895972103
MEOX1,HLA-E,0.0127836832788049
KLF10,CCRN4L,0.0127836596182234
ZNF428,MVD,0.0127836196980742
ZNF827,PFKFB2,0.0127835478584291
ZNF282,ARHGAP29,0.0127835200025319
FOXF2,FBLN7,0.0127834187804211
ZNF423,ITGB3,0.0127833784940289
NFE2L1,ZNF334,0.0127833661074551
ZNF260,INIP,0.0127832926405439
EBF2,RHOBTB1,0.0127832750916639
ZNF726,SFXN2,0.0127832745945044
MECOM,RP11-527N22.1,0.0127832358358912
ZNF165,IRX4,0.0127832233142553
KDM5B,TMEM255B,0.012783173943259
THRA,ECT2,0.0127831204966304
ZNF587,ZNF587B,0.0127830162382412
ZBTB45,THAP7,0.0127829999925841
HIVEP1,OTUD4,0.0127829018880753
MSX1,NRGN,0.0127827931372853
THAP6,NBL1,0.01278278155832
IRX1,FAM181B,0.0127827481790954
PPARA,TRIM55,0.0127827269677856
EBF3,PYGM,0.0127827065938403
TFCP2L1,AC083843.1,0.0127827014192629
ZBTB7B,C16orf58,0.0127826685750971
LMX1B,A2M-AS1,0.0127826663755848
MLX,BLNK,0.0127826575775262
ZNF700,AF011889.2,0.0127826543868417
BARX2,FH,0.0127826347893651
SLC2A4RG,RP11-793H13.11,0.0127825955727883
